source_file,source_type,offset_ms,score,pred_0_50
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\917.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\928.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\94.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\953.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\955.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\978.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1009.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1019.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1029.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1039.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1046.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1075.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1095.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1099.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1104.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\112.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1139.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1151.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1158.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1159.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1160.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1168.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1226.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1247.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\125.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\127.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1281.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1298.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1299.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,100,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,200,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,300,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,400,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,500,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\13.wav,TTS,600,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\132.wav,TTS,0,0.99609375,1
E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\132.wav,TTS,100,0.99609375,1
