stream_id,source_positive_file,insertion_timestamp_sec,condition
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,756.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,760.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_slow_28.wav,765.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_115.wav,769.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0117.wav,774.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\376.wav,778.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_8.wav,783.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1608.wav,787.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1740.wav,792.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_98.wav,796.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1380.wav,801.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\32.wav,805.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\69.wav,810.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\675.wav,814.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,819.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\682.wav,823.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\297.wav,828.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1349.wav,832.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\232.wav,837.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\733.wav,841.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\271.wav,846.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1162.wav,850.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\932.wav,855.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1352.wav,859.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_normal_2.wav,864.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1314.wav,868.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1140.wav,873.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\664.wav,877.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1677.wav,882.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1282.wav,886.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_97.wav,891.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\177.wav,895.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1888.wav,900.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\481.wav,904.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_76.wav,909.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_071.wav,913.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1373.wav,918.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\724.wav,922.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1810.wav,927.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\863.wav,931.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\819.wav,936.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,940.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_9.wav,945.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0173.wav,949.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\574.wav,954.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\521.wav,958.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,963.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1878.wav,967.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1551.wav,972.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_101.wav,976.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\419.wav,981.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1578.wav,985.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1127.wav,990.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1392.wav,994.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\528.wav,999.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1343.wav,1003.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_38.wav,1008.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\949.wav,1012.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1973.wav,1017.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1948.wav,1021.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,1026.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\169.wav,1030.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,1035.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_26.wav,1039.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\118.wav,1044.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1506.wav,1048.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\709.wav,1053.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\137.wav,1057.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1396.wav,1062.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_67.wav,1066.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\332.wav,1071.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\470.wav,1075.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_31.wav,1080.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\419.wav,1084.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,1089.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,1093.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1247.wav,1098.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,1102.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,1107.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_94.wav,1111.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1410.wav,1116.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\780.wav,1120.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\132.wav,1125.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_27.wav,1129.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\153.wav,1134.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\551.wav,1138.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_72.wav,1143.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1327.wav,1147.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_008.wav,1152.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_13.wav,1156.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\173.wav,1161.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,1165.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\612.wav,1170.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\40.wav,1174.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1358.wav,1179.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1565.wav,1183.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,1188.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,1192.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,1197.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1548.wav,1201.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\383.wav,1206.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_87.wav,1210.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\527.wav,1215.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_slow_7.wav,1219.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1964.wav,1224.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1316.wav,1228.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1978.wav,1233.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_080.wav,1237.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\895.wav,1242.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1351.wav,1246.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,1251.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\226.wav,1255.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,1260.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\389.wav,1264.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_38.wav,1269.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\530.wav,1273.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_38.wav,1278.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\906.wav,1282.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1967.wav,1287.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\47.wav,1291.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_37.wav,1296.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_100.wav,1300.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\64.wav,1305.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1991.wav,1309.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\829.wav,1314.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1673.wav,1318.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_25.wav,1323.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\889.wav,1327.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\41.wav,1332.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0142.wav,1336.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1476.wav,1341.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\897.wav,1345.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1470.wav,1350.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\718.wav,1354.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1179.wav,1359.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_109.wav,1363.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\901.wav,1368.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\871.wav,1372.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\169.wav,1377.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\119.wav,1381.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1846.wav,1386.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_89.wav,1390.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\454.wav,1395.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0136.wav,1399.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,1404.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1727.wav,1408.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_slow_27.wav,1413.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_0.wav,1417.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_39.wav,1422.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0170.wav,1426.500,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0186.wav,1431.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,1435.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\720.wav,1440.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_41.wav,1444.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\312.wav,1449.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\207.wav,1453.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\25.wav,1458.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1440.wav,1462.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_14.wav,1467.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\227.wav,1471.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_fast_16.wav,1476.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_29.wav,1480.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1111.wav,1485.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1439.wav,1489.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\250.wav,1494.000,speech
speech,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0115.wav,1498.500,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_14.wav,1503.000,speech
speech,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1109.wav,1507.500,speech
