event_id,source_file,condition,max_score,detection_timestamp,latency_ms
743,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1182.wav,speech,0.00390625,337.5,0
744,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_74.wav,speech,0.0,342.0,0
745,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1240.wav,speech,0.00390625,346.5,0
746,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\182.wav,speech,0.07421875,351.0,0
747,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1058.wav,speech,0.00390625,355.5,0
748,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\537.wav,speech,0.0078125,360.0,0
749,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\724.wav,speech,0.0,364.5,0
750,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1399.wav,speech,0.00390625,369.0,0
751,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\105.wav,speech,0.00390625,373.5,0
752,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1759.wav,speech,0.0,378.0,0
753,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1822.wav,speech,0.0,382.5,0
754,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_104.wav,speech,0.0,387.0,0
755,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1594.wav,speech,0.02734375,391.5,0
756,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\428.wav,speech,0.0,396.0,0
757,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\756.wav,speech,0.0,400.5,0
758,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1267.wav,speech,0.0,405.0,0
759,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,speech,0.0,409.5,0
760,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\811.wav,speech,0.0234375,414.0,0
761,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\19.wav,speech,0.00390625,418.5,0
762,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1156.wav,speech,0.0,423.0,0
763,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_8.wav,speech,0.0,427.5,0
764,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\338.wav,speech,0.00390625,432.0,0
765,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1443.wav,speech,0.01171875,436.5,0
766,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1316.wav,speech,0.015625,441.0,0
767,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_24.wav,speech,0.00390625,445.5,0
768,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_slow_8.wav,speech,0.01953125,450.0,0
769,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1944.wav,speech,0.00390625,454.5,0
770,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_116.wav,speech,0.01171875,459.0,0
771,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1522.wav,speech,0.00390625,463.5,0
772,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\203.wav,speech,0.0,468.0,0
773,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_18.wav,speech,0.0,472.5,0
774,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\400.wav,speech,0.0,477.0,0
775,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1262.wav,speech,0.00390625,481.5,0
776,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1075.wav,speech,0.00390625,486.0,0
777,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0193.wav,speech,0.84375,490.5,0
778,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1066.wav,speech,0.0078125,495.0,0
779,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1698.wav,speech,0.30078125,499.5,0
780,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\401.wav,speech,0.0,504.0,0
781,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\927.wav,speech,0.0390625,508.5,0
782,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_077.wav,speech,0.9453125,513.0,0
783,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1556.wav,speech,0.00390625,517.5,0
784,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1875.wav,speech,0.0,522.0,0
785,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\769.wav,speech,0.09375,526.5,0
786,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_002.wav,speech,0.92578125,531.0,0
787,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1931.wav,speech,0.0,535.5,0
788,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\246.wav,speech,0.015625,540.0,0
789,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_3.wav,speech,0.0,544.5,0
790,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\66.wav,speech,0.046875,549.0,0
791,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\481.wav,speech,0.046875,553.5,0
792,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\944.wav,speech,0.0,558.0,0
793,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\731.wav,speech,0.0078125,562.5,0
794,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1528.wav,speech,0.0,567.0,0
795,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\620.wav,speech,0.0,571.5,0
796,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\985.wav,speech,0.0,576.0,0
797,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1606.wav,speech,0.00390625,580.5,0
798,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\997.wav,speech,0.12109375,585.0,0
799,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_109.wav,speech,0.00390625,589.5,0
800,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\173.wav,speech,0.0,594.0,0
801,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,speech,0.07421875,598.5,0
802,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\441.wav,speech,0.0,603.0,0
803,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1684.wav,speech,0.0078125,607.5,0
804,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\110.wav,speech,0.01953125,612.0,0
805,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1893.wav,speech,0.78125,616.5,0
806,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1903.wav,speech,0.15625,621.0,0
807,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0115.wav,speech,0.9921875,625.5,0
808,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\187.wav,speech,0.0,630.0,0
809,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_111.wav,speech,0.00390625,634.5,0
810,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1048.wav,speech,0.0,639.0,0
811,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\37.wav,speech,0.0,643.5,0
812,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\979.wav,speech,0.00390625,648.0,0
813,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\585.wav,speech,0.0,652.5,0
814,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1128.wav,speech,0.01171875,657.0,0
815,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\531.wav,speech,0.0234375,661.5,0
816,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1550.wav,speech,0.15625,666.0,0
817,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\335.wav,speech,0.0,670.5,0
818,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\421.wav,speech,0.26953125,675.0,0
819,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1488.wav,speech,0.01953125,679.5,0
820,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_35.wav,speech,0.0,684.0,0
821,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1900.wav,speech,0.0,688.5,0
822,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\924.wav,speech,0.01171875,693.0,0
823,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0175.wav,speech,0.90625,697.5,0
824,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\389.wav,speech,0.0,702.0,0
825,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1221.wav,speech,0.01953125,706.5,0
826,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1903.wav,speech,0.0078125,711.0,0
827,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1392.wav,speech,0.015625,715.5,0
828,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\913.wav,speech,0.04296875,720.0,0
829,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\539.wav,speech,0.0078125,724.5,0
830,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\564.wav,speech,0.0,729.0,0
831,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_047.wav,speech,0.9609375,733.5,0
832,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\752.wav,speech,0.0078125,738.0,0
833,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\594.wav,speech,0.0,742.5,0
834,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\147.wav,speech,0.0,747.0,0
835,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\736.wav,speech,0.0,751.5,0
836,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\611.wav,speech,0.0,756.0,0
837,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1009.wav,speech,0.00390625,760.5,0
838,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_slow_28.wav,speech,0.0,765.0,0
839,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_normal_115.wav,speech,0.30078125,769.5,0
840,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0117.wav,speech,0.98828125,774.0,0
841,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\376.wav,speech,0.0,778.5,0
842,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_8.wav,speech,0.0,783.0,0
843,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1608.wav,speech,0.00390625,787.5,0
844,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1740.wav,speech,0.0,792.0,0
845,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_98.wav,speech,0.0,796.5,0
846,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1380.wav,speech,0.0078125,801.0,0
847,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\32.wav,speech,0.0,805.5,0
848,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\69.wav,speech,0.0,810.0,0
849,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\675.wav,speech,0.0,814.5,0
850,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,speech,0.0,819.0,0
851,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\682.wav,speech,0.00390625,823.5,0
852,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\297.wav,speech,0.0,828.0,0
853,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1349.wav,speech,0.21875,832.5,0
854,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\232.wav,speech,0.0,837.0,0
855,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\733.wav,speech,0.07421875,841.5,0
856,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\271.wav,speech,0.0,846.0,0
857,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1162.wav,speech,0.0,850.5,0
858,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\932.wav,speech,0.0,855.0,0
859,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1352.wav,speech,0.00390625,859.5,0
860,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_male_normal_2.wav,speech,0.00390625,864.0,0
861,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1314.wav,speech,0.0,868.5,0
862,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1140.wav,speech,0.33203125,873.0,0
863,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\664.wav,speech,0.0,877.5,0
864,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1677.wav,speech,0.0,882.0,0
865,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1282.wav,speech,0.0234375,886.5,0
866,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_97.wav,speech,0.0,891.0,0
867,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\177.wav,speech,0.63671875,895.5,0
868,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1888.wav,speech,0.0,900.0,0
869,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\481.wav,speech,0.0,904.5,0
870,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_76.wav,speech,0.0,909.0,0
871,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_071.wav,speech,0.21875,913.5,0
872,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1373.wav,speech,0.0078125,918.0,0
873,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\724.wav,speech,0.0078125,922.5,0
874,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1810.wav,speech,0.0,927.0,0
875,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\863.wav,speech,0.0,931.5,0
876,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\819.wav,speech,0.07421875,936.0,0
877,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1001.wav,speech,0.00390625,940.5,0
878,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_9.wav,speech,0.0,945.0,0
879,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_0173.wav,speech,0.86328125,949.5,0
880,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\574.wav,speech,0.91796875,954.0,0
881,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\521.wav,speech,0.0,958.5,0
882,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1217.wav,speech,0.73046875,963.0,0
883,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1878.wav,speech,0.0,967.5,0
884,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1551.wav,speech,0.0,972.0,0
885,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_101.wav,speech,0.0,976.5,0
886,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\419.wav,speech,0.0,981.0,0
887,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1578.wav,speech,0.0,985.5,0
888,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1127.wav,speech,0.0,990.0,0
889,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1392.wav,speech,0.0,994.5,0
890,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\528.wav,speech,0.36328125,999.0,0
891,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1343.wav,speech,0.00390625,1003.5,0
892,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_38.wav,speech,0.0,1008.0,0
893,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\949.wav,speech,0.0,1012.5,0
894,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1973.wav,speech,0.0,1017.0,0
895,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1948.wav,speech,0.0,1021.5,0
896,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,speech,0.0,1026.0,0
897,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\169.wav,speech,0.10546875,1030.5,0
898,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\838.wav,speech,0.02734375,1035.0,0
899,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_26.wav,speech,0.0,1039.5,0
900,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\118.wav,speech,0.0,1044.0,0
901,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1506.wav,speech,0.0,1048.5,0
902,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\709.wav,speech,0.0,1053.0,0
903,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\137.wav,speech,0.10546875,1057.5,0
904,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1396.wav,speech,0.0,1062.0,0
905,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_67.wav,speech,0.17578125,1066.5,0
906,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\332.wav,speech,0.08203125,1071.0,0
907,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\470.wav,speech,0.0,1075.5,0
908,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_31.wav,speech,0.0,1080.0,0
909,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\419.wav,speech,0.17578125,1084.5,0
910,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1119.wav,speech,0.0,1089.0,0
911,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1072.wav,speech,0.0,1093.5,0
912,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1247.wav,speech,0.2421875,1098.0,0
913,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\582.wav,speech,0.13671875,1102.5,0
914,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\499.wav,speech,0.0,1107.0,0
915,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_94.wav,speech,0.00390625,1111.5,0
916,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1410.wav,speech,0.0,1116.0,0
917,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\780.wav,speech,0.03125,1120.5,0
918,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\132.wav,speech,0.0,1125.0,0
919,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_fast_27.wav,speech,0.0078125,1129.5,0
920,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\153.wav,speech,0.0078125,1134.0,0
921,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\551.wav,speech,0.0,1138.5,0
922,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_72.wav,speech,0.0,1143.0,0
923,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1327.wav,speech,0.09375,1147.5,0
924,E:\SIH\ira-wakeword\real\positive\standardized\quiet_1m\ira_008.wav,speech,0.8046875,1152.0,0
925,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_13.wav,speech,0.0,1156.5,0
926,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\173.wav,speech,0.0,1161.0,0
927,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_47.wav,speech,0.0078125,1165.5,0
928,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\612.wav,speech,0.01171875,1170.0,0
929,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\40.wav,speech,0.0,1174.5,0
930,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1358.wav,speech,0.17578125,1179.0,0
931,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1565.wav,speech,0.01171875,1183.5,0
932,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\90.wav,speech,0.0,1188.0,0
933,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1020.wav,speech,0.00390625,1192.5,0
934,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1087.wav,speech,0.0,1197.0,0
935,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1548.wav,speech,0.0390625,1201.5,0
936,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\383.wav,speech,0.0,1206.0,0
937,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_87.wav,speech,0.0234375,1210.5,0
938,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\527.wav,speech,0.0546875,1215.0,0
939,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_slow_7.wav,speech,0.0,1219.5,0
940,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1964.wav,speech,0.0,1224.0,0
941,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1316.wav,speech,0.09375,1228.5,0
942,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1978.wav,speech,0.0,1233.0,0
943,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_080.wav,speech,0.95703125,1237.5,0
944,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\895.wav,speech,0.03125,1242.0,0
945,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1351.wav,speech,0.00390625,1246.5,0
946,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\798.wav,speech,0.0078125,1251.0,0
947,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\226.wav,speech,0.0390625,1255.5,0
948,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1254.wav,speech,0.0,1260.0,0
949,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\389.wav,speech,0.01171875,1264.5,0
950,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_38.wav,speech,0.0,1269.0,0
951,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\530.wav,speech,0.5703125,1273.5,0
952,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_38.wav,speech,0.0,1278.0,0
953,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\906.wav,speech,0.0625,1282.5,0
954,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1967.wav,speech,0.17578125,1287.0,0
955,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\47.wav,speech,0.00390625,1291.5,0
956,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_fast_37.wav,speech,0.0,1296.0,0
957,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_100.wav,speech,0.39453125,1300.5,0
958,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\64.wav,speech,0.02734375,1305.0,0
959,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1991.wav,speech,0.0,1309.5,0
960,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\829.wav,speech,0.0,1314.0,0
961,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1673.wav,speech,0.00390625,1318.5,0
962,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_25.wav,speech,0.0,1323.0,0
963,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\889.wav,speech,0.00390625,1327.5,0
964,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\41.wav,speech,0.21875,1332.0,0
965,E:\SIH\ira-wakeword\real\positive\standardized\quiet_20cm\ira_0142.wav,speech,0.5703125,1336.5,0
966,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\1476.wav,speech,0.26953125,1341.0,0
967,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\897.wav,speech,0.0,1345.5,0
968,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\1470.wav,speech,0.01171875,1350.0,0
969,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\718.wav,speech,0.00390625,1354.5,0
970,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1179.wav,speech,0.01171875,1359.0,0
971,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_109.wav,speech,0.01171875,1363.5,0
972,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\901.wav,speech,0.0,1368.0,0
973,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\871.wav,speech,0.39453125,1372.5,0
974,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\169.wav,speech,0.36328125,1377.0,0
975,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\119.wav,speech,0.89453125,1381.5,0
976,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1846.wav,speech,0.00390625,1386.0,0
977,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_pilot100_89.wav,speech,0.0,1390.5,0
978,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\454.wav,speech,0.0,1395.0,0
979,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0136.wav,speech,0.87890625,1399.5,0
980,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\780.wav,speech,0.0,1404.0,0
981,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\1727.wav,speech,0.26953125,1408.5,0
982,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_slow_27.wav,speech,0.015625,1413.0,0
983,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_ryan_normal_0.wav,speech,0.0,1417.5,0
984,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_slow_39.wav,speech,0.0,1422.0,0
985,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0170.wav,speech,0.17578125,1426.5,0
986,E:\SIH\ira-wakeword\real\positive\standardized\quiet_50cm\ira_0186.wav,speech,0.953125,1431.0,0
987,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,speech,0.00390625,1435.5,0
988,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\720.wav,speech,0.015625,1440.0,0
989,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_amy_normal_41.wav,speech,0.0,1444.5,0
990,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_B\312.wav,speech,0.0,1449.0,0
991,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_D\207.wav,speech,0.0,1453.5,0
992,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\25.wav,speech,0.0,1458.0,0
993,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_C\1440.wav,speech,0.08203125,1462.5,0
994,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_hfc_female_fast_14.wav,speech,0.0,1467.0,0
