path,speaker_id,V2_score
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0023_neg_002.wav,6272,0.099999
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0023_neg_009.wav,6272,0.156623
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0024_neg_013.wav,6272,0.938773
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0025_neg_004.wav,6272,0.000269
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0025_neg_005.wav,6272,0.931639
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0025_neg_013.wav,6272,0.012115
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0025_neg_014.wav,6272,0.008448
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0026_neg_000.wav,6272,0.116702
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0026_neg_008.wav,6272,0.030446
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0026_neg_010.wav,6272,0.086617
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0026_neg_011.wav,6272,0.206973
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0027_neg_000.wav,6272,0.139733
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0027_neg_001.wav,6272,0.110794
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0027_neg_002.wav,6272,0.006479
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0027_neg_006.wav,6272,0.002108
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0027_neg_007.wav,6272,0.003243
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0028_neg_000.wav,6272,0.003352
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0028_neg_006.wav,6272,0.229302
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_000.wav,6272,0.010871
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_002.wav,6272,0.052917
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_003.wav,6272,0.006554
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_004.wav,6272,0.019120
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_008.wav,6272,0.008536
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_010.wav,6272,0.016963
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_011.wav,6272,0.034835
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_012.wav,6272,0.017824
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0029_neg_013.wav,6272,0.032509
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0030_neg_002.wav,6272,0.033028
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0030_neg_008.wav,6272,0.014041
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0030_neg_010.wav,6272,0.002449
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0031_neg_000.wav,6272,0.003878
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0032_neg_004.wav,6272,0.022970
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0032_neg_005.wav,6272,0.082942
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0032_neg_009.wav,6272,0.099768
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0032_neg_010.wav,6272,0.395519
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0032_neg_012.wav,6272,0.004347
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0033_neg_000.wav,6272,0.001473
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0033_neg_008.wav,6272,0.008915
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0033_neg_009.wav,6272,0.847274
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0033_neg_011.wav,6272,0.032704
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0033_neg_012.wav,6272,0.113833
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0034_neg_002.wav,6272,0.023162
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0034_neg_003.wav,6272,0.900649
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0034_neg_005.wav,6272,0.696782
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0034_neg_013.wav,6272,0.453993
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0035_neg_002.wav,6272,0.177417
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0035_neg_005.wav,6272,0.081005
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0035_neg_006.wav,6272,0.362843
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0035_neg_007.wav,6272,0.023676
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0036_neg_006.wav,6272,0.007182
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0036_neg_010.wav,6272,0.195327
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0036_neg_012.wav,6272,0.108968
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0037_neg_004.wav,6272,0.009875
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0037_neg_008.wav,6272,0.009362
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0038_neg_001.wav,6272,0.144120
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0038_neg_007.wav,6272,0.007275
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0038_neg_010.wav,6272,0.005334
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0039_neg_009.wav,6272,0.877643
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0039_neg_010.wav,6272,0.002378
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0039_neg_011.wav,6272,0.009588
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0040_neg_000.wav,6272,0.067244
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0040_neg_005.wav,6272,0.339093
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0040_neg_008.wav,6272,0.003024
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0041_neg_000.wav,6272,0.004540
E:\SIH\ira-wakeword\dataset\negative\speech\6272_6272-70171-0041_neg_010.wav,6272,0.053129
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0000_neg_004.wav,669,0.608358
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0000_neg_008.wav,669,0.001587
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0000_neg_009.wav,669,0.225924
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0000_neg_012.wav,669,0.001114
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0000_neg_014.wav,669,0.404859
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0001_neg_003.wav,669,0.265562
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0001_neg_005.wav,669,0.731835
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0002_neg_001.wav,669,0.009508
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0002_neg_004.wav,669,0.034437
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0002_neg_011.wav,669,0.286454
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_000.wav,669,0.088373
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_001.wav,669,0.008519
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_003.wav,669,0.000977
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_004.wav,669,0.056212
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_006.wav,669,0.030301
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0003_neg_010.wav,669,0.029116
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0005_neg_005.wav,669,0.002249
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0005_neg_010.wav,669,0.014378
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_001.wav,669,0.014330
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_002.wav,669,0.007341
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_003.wav,669,0.385286
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_004.wav,669,0.099710
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_006.wav,669,0.006946
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0006_neg_010.wav,669,0.026402
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_000.wav,669,0.047158
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_004.wav,669,0.001414
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_006.wav,669,0.084165
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_008.wav,669,0.040115
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_010.wav,669,0.012131
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0007_neg_015.wav,669,0.041418
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_000.wav,669,0.486466
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_002.wav,669,0.153102
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_006.wav,669,0.070405
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_009.wav,669,0.173413
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_012.wav,669,0.047837
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_013.wav,669,0.062961
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_014.wav,669,0.429683
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0008_neg_015.wav,669,0.692459
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0009_neg_001.wav,669,0.010068
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0009_neg_002.wav,669,0.021957
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0010_neg_000.wav,669,0.095822
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0010_neg_002.wav,669,0.002717
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0010_neg_005.wav,669,0.003853
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0010_neg_011.wav,669,0.018943
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0010_neg_012.wav,669,0.029928
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0011_neg_000.wav,669,0.191969
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0011_neg_004.wav,669,0.022826
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0011_neg_005.wav,669,0.005542
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0011_neg_007.wav,669,0.027877
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_000.wav,669,0.011068
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_003.wav,669,0.089924
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_005.wav,669,0.002720
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_006.wav,669,0.014404
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_009.wav,669,0.008056
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_010.wav,669,0.063026
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0012_neg_012.wav,669,0.101669
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_003.wav,669,0.018221
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_005.wav,669,0.095471
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_006.wav,669,0.171697
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_007.wav,669,0.015056
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_008.wav,669,0.357757
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_009.wav,669,0.011297
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_011.wav,669,0.026189
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0013_neg_012.wav,669,0.014354
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0014_neg_001.wav,669,0.048803
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0014_neg_004.wav,669,0.447099
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0014_neg_005.wav,669,0.016678
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0014_neg_009.wav,669,0.291848
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_000.wav,669,0.010660
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_002.wav,669,0.007744
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_004.wav,669,0.001629
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_007.wav,669,0.151849
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_011.wav,669,0.012066
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0015_neg_014.wav,669,0.397113
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0016_neg_005.wav,669,0.008666
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0016_neg_008.wav,669,0.043659
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0016_neg_009.wav,669,0.056734
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0016_neg_012.wav,669,0.011843
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_001.wav,669,0.019880
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_004.wav,669,0.003646
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_008.wav,669,0.010543
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_009.wav,669,0.019465
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_010.wav,669,0.019809
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_012.wav,669,0.216935
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0017_neg_013.wav,669,0.120323
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0018_neg_002.wav,669,0.858981
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_001.wav,669,0.105632
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_002.wav,669,0.008234
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_003.wav,669,0.020310
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_004.wav,669,0.021118
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_006.wav,669,0.014442
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_007.wav,669,0.522228
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_009.wav,669,0.146838
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_011.wav,669,0.292173
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_012.wav,669,0.086399
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0019_neg_013.wav,669,0.017193
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0020_neg_004.wav,669,0.003055
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0020_neg_007.wav,669,0.128240
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0020_neg_008.wav,669,0.094058
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_002.wav,669,0.027252
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_003.wav,669,0.015906
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_007.wav,669,0.039823
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_008.wav,669,0.003004
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_009.wav,669,0.022508
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_010.wav,669,0.615864
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_012.wav,669,0.048949
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_013.wav,669,0.056455
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0021_neg_014.wav,669,0.464440
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0022_neg_002.wav,669,0.050904
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0022_neg_003.wav,669,0.004398
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0022_neg_005.wav,669,0.028064
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0022_neg_006.wav,669,0.031251
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0022_neg_007.wav,669,0.001157
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0023_neg_001.wav,669,0.072253
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0024_neg_001.wav,669,0.062049
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0024_neg_002.wav,669,0.026774
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0024_neg_006.wav,669,0.097054
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0025_neg_003.wav,669,0.003888
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0026_neg_004.wav,669,0.180958
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0026_neg_010.wav,669,0.192101
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0026_neg_013.wav,669,0.001646
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_001.wav,669,0.418162
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_005.wav,669,0.066262
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_007.wav,669,0.015217
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_012.wav,669,0.092218
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_013.wav,669,0.013130
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0027_neg_014.wav,669,0.027828
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_001.wav,669,0.037176
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_003.wav,669,0.069510
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_005.wav,669,0.048270
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_008.wav,669,0.387688
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_009.wav,669,0.002700
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_010.wav,669,0.053442
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_011.wav,669,0.000220
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0028_neg_014.wav,669,0.272127
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0029_neg_001.wav,669,0.003359
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0029_neg_005.wav,669,0.035066
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0029_neg_009.wav,669,0.075265
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0029_neg_010.wav,669,0.480572
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0029_neg_012.wav,669,0.016167
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0031_neg_000.wav,669,0.046644
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0031_neg_002.wav,669,0.002531
E:\SIH\ira-wakeword\dataset\negative\speech\669_669-129074-0031_neg_003.wav,669,0.024829
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0000_neg_000.wav,7312,0.634753
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0000_neg_003.wav,7312,0.989616
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0001_neg_001.wav,7312,0.018448
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0001_neg_002.wav,7312,0.280084
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_000.wav,7312,0.101560
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_001.wav,7312,0.001674
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_002.wav,7312,0.439096
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_003.wav,7312,0.608873
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_005.wav,7312,0.020834
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_007.wav,7312,0.000359
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_008.wav,7312,0.284761
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0002_neg_009.wav,7312,0.025870
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_004.wav,7312,0.009596
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_005.wav,7312,0.078491
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_007.wav,7312,0.006323
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_008.wav,7312,0.003716
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_010.wav,7312,0.001811
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0003_neg_012.wav,7312,0.030880
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0004_neg_003.wav,7312,0.335665
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0004_neg_010.wav,7312,0.080440
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0004_neg_011.wav,7312,0.030792
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0004_neg_012.wav,7312,0.044149
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0005_neg_003.wav,7312,0.321130
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0005_neg_004.wav,7312,0.089017
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0005_neg_007.wav,7312,0.002817
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0005_neg_013.wav,7312,0.019860
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0005_neg_014.wav,7312,0.002366
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0006_neg_000.wav,7312,0.701141
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0006_neg_010.wav,7312,0.171705
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_000.wav,7312,0.005595
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_001.wav,7312,0.015721
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_004.wav,7312,0.007763
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_006.wav,7312,0.276492
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_008.wav,7312,0.019331
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_011.wav,7312,0.001705
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_012.wav,7312,0.847540
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0007_neg_013.wav,7312,0.002377
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_002.wav,7312,0.001293
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_003.wav,7312,0.057215
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_004.wav,7312,0.001617
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_005.wav,7312,0.011830
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_006.wav,7312,0.000257
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_009.wav,7312,0.019057
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0008_neg_010.wav,7312,0.060706
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0009_neg_000.wav,7312,0.046980
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0009_neg_001.wav,7312,0.009432
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0009_neg_002.wav,7312,0.002686
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0009_neg_003.wav,7312,0.777722
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0010_neg_001.wav,7312,0.037063
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0010_neg_004.wav,7312,0.000484
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0010_neg_005.wav,7312,0.026583
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0010_neg_006.wav,7312,0.019298
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0010_neg_011.wav,7312,0.000292
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_000.wav,7312,0.315704
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_001.wav,7312,0.004631
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_003.wav,7312,0.069894
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_006.wav,7312,0.075427
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_008.wav,7312,0.036428
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_009.wav,7312,0.048152
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0011_neg_011.wav,7312,0.002220
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0012_neg_000.wav,7312,0.001584
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0012_neg_001.wav,7312,0.002242
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0012_neg_003.wav,7312,0.082442
E:\SIH\ira-wakeword\dataset\negative\speech\7312_7312-92432-0012_neg_006.wav,7312,0.003924
